GHG Scopes and categories L1,GHG Scopes and categories L2,Activity L1,Activity L2,Region,Activity unit,Year,Readable unique string,Emission factor [kg CO2e/unit],Emission factor (location-based) [kg CO2e/unit],Emission factor (market-based) [kg CO2e/unit],Source,Description,Link,KEY
Scope 3,Waste generated in operations,Paper and cardboard,Cardboard (Landfill),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Paper-and-cardboard_Cardboard-(Landfill)_GB_tonnes_2022,1041.78497259273,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_paperAndCardboard_cardboardLandfill
Scope 3,Waste generated in operations,Paper and cardboard,Mixed (Closed-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Paper-and-cardboard_Mixed-(Closed-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_paperAndCardboard_mixedClosedloop
Scope 3,Waste generated in operations,Paper and cardboard,Mixed (Combustion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Paper-and-cardboard_Mixed-(Combustion)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_paperAndCardboard_mixedCombustion
Scope 3,Waste generated in operations,Paper and cardboard,Mixed (Composting),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Paper-and-cardboard_Mixed-(Composting)_GB_tonnes_2022,8.91058139534884,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_paperAndCardboard_mixedComposting
Scope 3,Waste generated in operations,Paper and cardboard,Mixed (Landfill),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Paper-and-cardboard_Mixed-(Landfill)_GB_tonnes_2022,1041.78497259273,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_paperAndCardboard_mixedLandfill
Scope 3,Waste generated in operations,Paper and cardboard,Paper (Closed-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Paper-and-cardboard_Paper-(Closed-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_paperAndCardboard_paperClosedloop
Scope 3,Waste generated in operations,Paper and cardboard,Paper (Combustion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Paper-and-cardboard_Paper-(Combustion)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_paperAndCardboard_paperCombustion
Scope 3,Waste generated in operations,Paper and cardboard,Paper (Composting),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Paper-and-cardboard_Paper-(Composting)_GB_tonnes_2022,8.91058139534884,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_paperAndCardboard_paperComposting
Scope 3,Waste generated in operations,Paper and cardboard,Paper (Landfill),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Paper-and-cardboard_Paper-(Landfill)_GB_tonnes_2022,1041.78497259273,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_paperAndCardboard_paperLandfill
Scope 3,Waste generated in operations,Petroleum products,Average plastic film (Closed-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Petroleum-products_Average-plastic-film-(Closed-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_petroleumProducts_averagePlasticFilmClosedloop
Scope 3,Waste generated in operations,Petroleum products,Average plastic film (Combustion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Petroleum-products_Average-plastic-film-(Combustion)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_petroleumProducts_averagePlasticFilmCombustion
Scope 3,Waste generated in operations,Petroleum products,Average plastic film (Landfill),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Petroleum-products_Average-plastic-film-(Landfill)_GB_tonnes_2022,8.88327131782946,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_petroleumProducts_averagePlasticFilmLandfill
Scope 3,Waste generated in operations,Petroleum products,Average plastic film (Open-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Petroleum-products_Average-plastic-film-(Open-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_petroleumProducts_averagePlasticFilmOpenloop
Scope 3,Waste generated in operations,Petroleum products,Average plastic rigid (Closed-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Petroleum-products_Average-plastic-rigid-(Closed-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_petroleumProducts_averagePlasticRigidClosedloop
Scope 3,Waste generated in operations,Petroleum products,Average plastic rigid (Combustion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Petroleum-products_Average-plastic-rigid-(Combustion)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_petroleumProducts_averagePlasticRigidCombustion
